"soundscape_path","soundscape_file","roi_user","roi_input_timestamp","roi_label","roi_start","roi_end","roi_min_freq","roi_max_freq","roi_type","roi_label_confidence","roi_is_complete","roi_comment","roi_wl","roi_ovlp","roi_sample_rate","roi_pitch_shift"
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:07:53","Cyclarhis gujanensis",52.419015248223,54.028036926186,1.5818537894394,3.1163734685027,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:07:54","Cyclarhis gujanensis",57.5207913003,58.920509345356,1.4947888431096,3.3775683074921,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:07:56","Cyclarhis gujanensis",54.734436687243,56.134154732299,1.6906849723517,2.9857760490079,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:35","Myiothlypis flaveola",0.6427400911533,2.6025520447831,1.8273609454624,6.4180581155806,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:37","Myiothlypis flaveola",6.2330233687202,8.353475646418,1.9460858722758,6.9721077740432,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:39","Myiothlypis flaveola",8.3213475816044,10.506055988929,1.9658733600781,7.0710452130543,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:41","Myiothlypis flaveola",17.349333794227,19.469786071925,1.9460858722758,6.7346579204164,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:44","Myiothlypis flaveola",28.979693256751,31.260785858517,1.9460858722758,6.7544454082186,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:46","Myiothlypis flaveola",32.770804904756,34.794872988013,1.8669359210669,6.8929578228342,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:48","Myiothlypis flaveola",42.923273385855,44.497548561721,1.8867234088691,6.8335953594275,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:50","Myiothlypis flaveola",48.963349570812,50.987417654069,2.045023311287,5.7650710181069,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:52","Myiothlypis flaveola",54.489376718752,56.834725450145,1.7284235064513,6.873170335032,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:54","Myiothlypis flaveola",45.461390506129,46.36097632091,5.8244334815136,7.4470074812968,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:55","Myiothlypis flaveola",48.642068922676,49.445270543016,5.8442209693158,7.3282825544834,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:56","Myiothlypis flaveola",53.011485737326,53.911071552107,5.685921066898,7.1501951642633,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:58","Myiothlypis flaveola",56.192164153873,56.866853514958,5.606771115689,9.2278813834978,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:08:59","Myiothlypis flaveola",59.597739024115,60,5.7848585059091,7.4074325056923,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:09:13","Saltator similis",11.084361155574,13.783118599917,1.3524612382088,4.1820719939282,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:09:15","Saltator similis",27.116265497562,29.300973904887,1.115011384582,4.2810094329394,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:09:16","Saltator similis",35.919355256489,38.136191728628,1.3722487260111,3.6873847988724,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:09:17","Saltator similis",45.268622117248,47.742483107895,0.99628645776862,4.3403718963461,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:09:19","Saltator similis",55.421090598346,57.830695459366,1.5701236040334,4.2810094329394,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:09:28","Myiothlypis flaveola",19.34127381267,21.525982219995,1.8669359210669,6.6752954570097,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:09:45","Leptotila verreauxi",2.5061678503423,4.0483149613952,0.16521197007481,0.62032418952619,"canto","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_074000.WAV","W04870903S2027082_20231215_074000.WAV","manual_test","2026-05-31 23:09:46","Leptotila verreauxi",19.212761553416,20.433628016333,0.14542448227258,0.62032418952619,"canto","certain","complete","",2048,50,48000,1
